2.703310E+01, 8.933564E-22 
2.615046E+01, 6.321969E-19 
7.715825E+00, 1.990776E-05 
9.513384E+00, 3.292567E-06 
1.996252E+01, 2.317539E-13 
1.486470E+01, 5.393351E-09 
1.102733E+01, 8.161922E-07 
2.342125E+01, 2.195790E-16 
1.370894E+01, 2.314855E-08 
8.910029E+00, 3.842628E-06 
2.652438E+01, 2.992151E-20 
8.158406E+00, 2.718794E-05 
1.408095E+01, 1.373034E-08 
1.880038E+00, 3.731984E-04 
1.902150E+01, 1.237707E-12 
1.304579E+01, 3.470571E-08 
1.651868E+01, 3.032192E-10 
8.930395E+00, 3.773532E-06 
4.890730E+00, 1.009323E-04 
1.028411E+01, 1.553080E-06 
2.712317E-01, 4.079210E-04 
4.826088E+00, 9.817341E-05 
1.681286E+01, 1.848387E-10 
1.250673E+01, 1.158529E-07 
2.520845E+01, 1.300719E-18 
8.995647E+00, 1.466130E-05 
2.439177E+01, 1.621780E-17 
1.151912E+01, 3.818735E-07 
1.432640E+01, 2.827814E-09 
1.864755E+01, 4.000319E-12 
7.461925E+00, 1.989096E-05 
4.629579E+00, 1.226520E-04 
1.081177E+01, 6.064073E-07 
1.668920E+01, 2.797890E-10 
1.497737E+01, 3.128920E-09 
2.607933E+01, 5.483469E-19 
1.121396E+01, 4.613704E-07 
7.135413E+00, 2.900193E-05 
2.707832E+01, 1.922036E-20 
5.276278E+00, 1.000393E-04 
2.305699E+01, 2.299371E-16 
6.906272E+00, 2.407441E-05 
2.193488E+01, 3.500975E-15 
2.194155E+01, 7.286033E-15 
2.688021E+01, 2.256060E-20 
1.540586E+01, 1.645288E-09 
1.258662E+01, 7.750103E-08 
2.495967E+00, 3.069962E-04 
9.743545E+00, 1.461337E-06 
2.141749E+01, 2.313423E-14 
1.569477E+01, 8.159883E-10 
2.421065E+01, 2.932161E-17 
9.749841E+00, 3.469651E-06 
3.769906E+00, 1.910463E-04 
4.298323E+00, 1.356501E-04 
1.420507E+01, 1.703147E-08 
4.009001E+00, 1.340605E-04 
2.707194E+01, 3.251464E-20 
2.112017E+01, 5.623316E-15 
1.330267E+01, 5.062500E-08 
2.666954E+00, 5.109475E-04 
1.755624E+01, 5.122350E-11 
1.004488E+01, 3.197032E-06 
1.031700E+01, 1.195672E-06 
2.505121E+01, 9.032828E-18 
1.662671E+01, 2.780376E-10 
1.303626E+01, 3.691053E-08 
2.877338E+01, 1.532306E-22 
1.263526E+01, 1.066015E-07 
3.430238E+00, 2.391806E-04 
2.513427E+01, 4.585974E-18 
3.095123E+00, 2.353609E-04 
1.417348E+01, 9.346319E-09 
1.290112E+00, 2.929658E-04 
5.163817E+00, 1.342348E-04 
5.827003E+00, 4.982169E-05 
1.350929E+01, 4.258860E-08 
1.795704E+01, 2.467621E-11 
2.089806E+01, 6.759740E-14 
1.536076E+01, 1.787873E-09 
1.870784E+01, 4.283600E-12 
2.025373E+01, 2.482796E-13 
1.739979E+01, 8.193242E-11 
1.788131E+01, 2.678432E-11 
4.898680E+00, 1.121307E-04 
4.364031E+00, 1.159297E-04 
2.665025E+01, 3.234629E-20 
1.487560E+01, 3.885175E-09 
7.422738E+00, 2.006125E-05 
1.054457E+01, 1.135914E-06 
4.607776E+00, 8.791793E-05 
2.383339E+01, 2.613711E-17 
1.773514E+01, 4.045694E-11 
2.214365E+01, 3.269711E-15 
2.527255E+01, 2.196598E-18 
1.549672E+01, 2.486679E-09 
7.215526E+00, 4.343684E-05 
1.906823E+01, 2.195707E-12 
2.990677E+00, 4.145786E-04 
2.884367E+01, 3.367107E-22 
7.260324E+00, 2.623401E-05 
6.582677E+00, 3.336094E-05 
1.017404E+01, 4.734182E-06 
2.559657E+01, 1.159645E-18 
1.408867E+01, 1.321050E-08 
4.954791E+00, 1.340605E-04 
1.970563E+00, 2.948827E-04 
2.199929E+01, 4.497243E-15 
1.149950E+01, 6.881395E-07 
7.619344E+00, 2.017513E-05 
2.513176E+01, 5.734003E-18 
2.595168E+01, 3.225083E-19 
2.927774E+01, 1.093224E-23 
2.118780E+01, 4.776994E-14 
4.241169E+00, 1.092382E-04 
7.615645E+00, 2.239850E-05 
1.001355E+01, 4.092185E-06 
8.742109E+00, 6.687053E-06 
1.174963E+01, 5.291093E-07 
7.475346E-01, 2.788970E-04 
2.675957E+00, 3.338207E-04 
1.337636E+01, 1.326976E-08 
1.768033E+01, 5.031215E-11 
2.104064E+01, 5.049177E-14 
2.082700E+01, 1.202706E-13 
1.165140E+01, 2.776082E-07 
1.597382E+01, 1.405204E-09 
1.995895E+00, 4.713309E-04 
2.685334E+01, 1.171470E-20 
2.708954E+00, 3.763237E-04 
8.817638E+00, 8.617073E-06 
4.787055E+00, 1.335335E-04 
1.450786E+01, 8.599763E-09 
-3.473012E+00, 1.730290E-02 
1.775286E+01, 2.531213E-11 
2.444776E+01, 6.829701E-18 
1.802935E+01, 1.622751E-11 
1.759038E+01, 2.689363E-11 
1.818265E+01, 1.360338E-11 
2.086231E+01, 3.391680E-14 
9.434466E+00, 3.571290E-06 
7.683074E+00, 1.841187E-05 
8.413783E+00, 9.350026E-06 
2.508609E+01, 1.146801E-17 
1.106051E+01, 1.016796E-06 
9.430271E+00, 6.500767E-06 
2.098677E+01, 3.559608E-14 
2.272101E+01, 2.014233E-15 
3.610850E+00, 2.073194E-04 
8.914920E+00, 8.994027E-06 
2.485085E+01, 2.228003E-17 
2.145507E+01, 5.453569E-15 
4.090401E+00, 1.614787E-04 
1.794354E+00, 3.666517E-04 
1.617195E+01, 1.277388E-09 
2.186982E+01, 9.164226E-15 
1.996368E+01, 5.337512E-13 
3.607511E+00, 1.979881E-04 
1.902006E+01, 4.463432E-12 
8.015829E+00, 1.284697E-05 
1.426092E+01, 5.529779E-09 
2.596147E+01, 8.572420E-19 
1.247385E+01, 1.279602E-07 
2.268231E+01, 3.187848E-16 
1.309125E+01, 8.698678E-08 
1.172653E+01, 6.700547E-07 
3.064508E+00, 2.811219E-04 
2.937182E+01, 1.828984E-23 
9.959870E+00, 2.331803E-06 
2.084878E+01, 5.524220E-14 
1.076579E+01, 1.844366E-06 
2.928871E+01, 9.333083E-23 
2.117412E+01, 3.826716E-14 
2.279578E+01, 9.021775E-16 
2.325206E+01, 4.478061E-16 
1.772107E+01, 9.114875E-11 
2.033239E+01, 1.021810E-13 
1.726070E+01, 2.936935E-11 
1.000595E+01, 2.424030E-06 
1.371233E+01, 1.919012E-09 
4.576808E+00, 1.260107E-04 
1.338064E+01, 4.629709E-08 
1.396075E+01, 1.147098E-08 
2.155739E+01, 8.339923E-15 
2.044297E+00, 1.913169E-04 
7.391400E+00, 3.758916E-05 
5.345659E+00, 8.536777E-05 
1.357579E+01, 1.712944E-08 
9.892235E+00, 2.639865E-06 
2.583926E+00, 2.609730E-04 
2.216013E+01, 2.128211E-15 
2.445947E+01, 2.035851E-17 
1.506952E+01, 3.756322E-09 
9.493344E+00, 4.315989E-06 
2.672763E+01, 1.823968E-19 
2.376471E+01, 7.301960E-17 
2.259486E+00, 4.681451E-04 
2.185647E+01, 1.728468E-15 
8.235007E+00, 1.317057E-05 
1.777847E+01, 1.705099E-11 
2.201180E+00, 2.799379E-04 
2.715883E+00, 2.773334E-04 
2.107515E+01, 5.101944E-14 
2.879789E-01, 3.855141E-04 
2.913515E+01, 2.800051E-22 
2.991151E+01, 8.126194E-24 
8.897470E+00, 5.098638E-06 
2.745937E+01, 2.064758E-21 
1.224255E+00, 3.840802E-04 
1.433298E+01, 5.334769E-09 
1.799380E+01, 2.197003E-11 
2.661817E+01, 5.651739E-20 
6.372721E+00, 4.806330E-05 
1.327163E+01, 4.279158E-08 
1.272646E+01, 9.260129E-08 
1.876275E+01, 2.294085E-12 
7.352384E+00, 4.003364E-05 
2.484924E+01, 3.589683E-18 
1.432852E+01, 1.283074E-08 
5.180323E+00, 1.115060E-04 
1.772352E+01, 4.948273E-11 
2.833799E+01, 3.202712E-22 
2.418145E+00, 1.757068E-04 
1.997631E+01, 4.520212E-13 
4.917896E+00, 1.566439E-04 
5.414547E+00, 9.496206E-05 
1.881558E+01, 6.194773E-12 
4.987549E+00, 1.056133E-04 
1.489618E+01, 3.004859E-09 
1.419092E+01, 1.237315E-08 
1.635011E+01, 7.870994E-10 
1.085174E+01, 9.912779E-07 
1.601708E+00, 1.875052E-04 
4.211876E+00, 1.012748E-04 
4.146090E-01, 2.788970E-04 
1.627418E+01, 1.113549E-09 
2.003590E+01, 2.036478E-13 
9.040681E+00, 1.046374E-05 
1.316187E+01, 3.932651E-08 
1.195087E+01, 2.693036E-07 
1.472713E+01, 4.765841E-11 
2.010331E+01, 6.733275E-13 
5.158348E+00, 8.884533E-05 
3.606568E+00, 1.999463E-04 
2.600224E+01, 2.520438E-19 
1.055358E+01, 1.736150E-06 
3.452327E+00, 2.596565E-04 
4.486077E+00, 1.270376E-04 
2.034706E+01, 1.126101E-13 
1.298321E+01, 6.423523E-08 
1.424796E+00, 2.063656E-04 
2.843733E+00, 2.421426E-04 
2.444994E+01, 6.792495E-18 
2.991233E+01, 1.175630E-23 
2.402730E+01, 1.910429E-17 
1.264847E+01, 1.614330E-07 
2.982992E+01, 2.214402E-23 
1.520885E+00, 5.446487E-04 
2.199556E+01, 3.615522E-15 
2.881668E+00, 4.298066E-04 
2.962901E+01, 1.859967E-23 
1.983201E+01, 5.330645E-13 
2.679224E+01, 1.196860E-19 
2.277666E+01, 7.478963E-16 
2.354367E+01, 1.775033E-16 
2.823660E+01, 4.051539E-22 
1.079222E+01, 8.105605E-07 
1.800645E+01, 2.923553E-11 
5.392195E+00, 8.094555E-05 
2.437932E+01, 7.433192E-18 
2.671420E+01, 1.052927E-19 
7.780126E+00, 2.315643E-05 
8.600831E+00, 1.257828E-05 
9.313621E+00, 3.682513E-06 
4.841093E+00, 1.637259E-04 
7.153219E+00, 4.285900E-05 
3.632717E+00, 1.694068E-04 
1.893813E+01, 5.462332E-12 
2.052609E+00, 4.381705E-04 
4.419897E+00, 1.129038E-04 
5.070780E+00, 1.028598E-04 
2.770511E+01, 1.856298E-21 
2.085053E+01, 5.049177E-14 
2.446967E+01, 2.663710E-17 
6.695149E+00, 4.987928E-05 
1.902134E+01, 1.279189E-12 
1.805077E+01, 1.625198E-11 
1.199539E+01, 1.071862E-07 
2.220310E+01, 2.680365E-15 
2.769666E+00, 2.644346E-04 
5.935643E+00, 8.716810E-05 
2.270043E+01, 3.373893E-15 
1.449229E+01, 1.906336E-10 
4.540339E+00, 2.118941E-04 
2.545883E+01, 5.104672E-18 
2.222858E-01, 3.827919E-04 
2.560793E+01, 3.005852E-19 
2.086718E+00, 2.338444E-04 
1.170864E+00, 2.309631E-04 
9.322654E-01, 2.897241E-04 
2.116493E+01, 4.396389E-14 
2.869543E+01, 9.024697E-23 
1.114835E+00, 4.860381E-04 
1.773097E+01, 4.932614E-11 
1.123275E+01, 5.896254E-07 
1.699180E+01, 7.989712E-11 
1.368289E+01, 1.659241E-08 
1.132418E+01, 8.323990E-07 
1.949275E+01, 4.263498E-13 
1.724678E+00, 2.806314E-04 
2.688767E+01, 3.340358E-20 
1.974363E+01, 4.613625E-13 
2.961495E+01, 5.522851E-24 
1.816035E+01, 1.326807E-11 
2.498613E+01, 7.138899E-18 
1.777262E+01, 2.417600E-11 
2.922147E+01, 4.433974E-23 
2.329910E+01, 5.417535E-16 
1.318703E+01, 4.428961E-08 
3.747601E+00, 1.878901E-04 
2.645911E+01, 3.035833E-19 
2.143007E+01, 1.960587E-14 
2.537181E+01, 1.568043E-18 
2.001423E+01, 2.213163E-13 
2.776538E+01, 2.295884E-21 
1.578789E+01, 9.424977E-10 
2.872276E+01, 1.366292E-22 
5.188353E+00, 8.173137E-05 
2.321963E+01, 6.129218E-16 
2.389794E+01, 1.215901E-16 
2.222818E+01, 1.209644E-15 
2.812898E+01, 2.012494E-21 
1.269059E+01, 8.038109E-08 
1.128130E+01, 5.223291E-07 
1.799333E+01, 3.274369E-11 
2.850226E+01, 4.624509E-22 
2.528224E+01, 1.159544E-18 
2.056064E+01, 6.377996E-14 
1.415270E+01, 1.170280E-08 
9.745160E+00, 4.030050E-06 
2.454722E+01, 1.118749E-17 
8.459056E+00, 1.864520E-05 
2.741647E+01, 1.579677E-20 
2.881126E+01, 5.496040E-23 
9.497349E+00, 4.314928E-06 
1.641139E+01, 3.710249E-10 
2.345334E+00, 3.788541E-04 
5.720238E+00, 4.551195E-06 
1.183182E+01, 6.311468E-07 
2.632053E+01, 1.841308E-19 
1.166253E+01, 6.233132E-07 
1.040471E+01, 1.750097E-06 
2.194696E+01, 5.822923E-15 
2.600896E+01, 3.471582E-19 
2.446620E+01, 8.641785E-18 
5.827073E+00, 5.240477E-05 
2.154602E+01, 1.107191E-14 
2.737675E+00, 2.343164E-04 
1.894853E+01, 1.631709E-12 
1.295951E+00, 3.054672E-04 
2.295768E+01, 2.833416E-16 
5.937302E+00, 7.820484E-05 
2.676019E+01, 1.625732E-20 
2.760107E+01, 7.844402E-21 
6.199438E+00, 4.956032E-05 
5.146625E+00, 8.572142E-05 
1.418972E+01, 1.426151E-08 
1.245577E+01, 1.661102E-07 
1.264133E+01, 8.646288E-08 
2.498022E+00, 2.772309E-04 
1.613978E+01, 3.237317E-10 
7.467476E+00, 1.842979E-05 
2.385132E+01, 1.028317E-16 
1.577215E+01, 9.042657E-10 
2.138459E+01, 3.790705E-14 
2.787148E+01, 1.446932E-21 
1.007930E+01, 2.460815E-06 
1.726239E+01, 6.935093E-11 
2.055531E+00, 3.561161E-04 
1.078353E+01, 1.135914E-06 
2.808134E+01, 4.267328E-22 
3.376918E+00, 2.954394E-04 
1.352773E+01, 5.926720E-08 
2.303383E+01, 1.236957E-15 
4.443661E+00, 1.488229E-04 
1.971525E+01, 7.967895E-13 
1.819051E+01, 4.914310E-12 
9.492769E-01, 2.835129E-04 
2.547097E+01, 1.714484E-18 
2.577742E+01, 8.575244E-19 
3.350023E+00, 1.584986E-04 
2.866394E+01, 1.163494E-22 
2.029783E+01, 1.104844E-13 
1.974708E+01, 1.394452E-12 
6.353157E+00, 6.652896E-05 
3.331594E+00, 1.793373E-04 
1.127172E+01, 6.035266E-07 
5.509195E+00, 9.437441E-05 
1.090604E+01, 1.544281E-06 
1.846733E+01, 4.439131E-12 
1.184664E+01, 4.556568E-07 
6.267167E+00, 4.559541E-05 
1.109578E+01, 6.795374E-07 
5.955599E+00, 1.064249E-04 
2.519358E+01, 2.644978E-18 
6.462343E+00, 5.917243E-05 
2.157541E+01, 1.125504E-14 
2.384788E+01, 9.344347E-17 
1.871861E+01, 1.821556E-12 
1.606583E+01, 2.764484E-10 
2.921409E+01, 1.912439E-22 
1.206710E+01, 1.511837E-07 
2.744814E+01, 3.515166E-21 
1.209320E+01, 2.031705E-07 
2.072660E+01, 1.021810E-13 
2.149229E+01, 1.044568E-14 
4.489012E+00, 1.640163E-04 
1.731745E+01, 2.500857E-10 
8.331873E+00, 8.566385E-06 
1.206271E+01, 1.468766E-07 
8.468931E+00, 1.049605E-05 
2.694790E+01, 8.201648E-21 
1.429141E+01, 1.534106E-08 
1.261150E+01, 7.828910E-08 
3.313671E+00, 1.342849E-04 
1.380301E+01, 2.271670E-08 
3.015166E+01, 7.759774E-24 
2.465830E+01, 1.757278E-17 
2.433416E+01, 1.493962E-17 
9.742690E+00, 2.743567E-06 
1.062370E+01, 1.263360E-06 
1.908790E+00, 3.521009E-04 
2.559174E+01, 2.039571E-18 
2.029965E+01, 2.019671E-13 
1.007460E+01, 2.681860E-06 
1.387667E+01, 1.946714E-08 
1.002397E+00, 2.446337E-04 
8.598308E+00, 1.644686E-05 
1.590297E+01, 7.416792E-10 
2.817334E+01, 1.799776E-21 
1.102149E+01, 6.517923E-07 
2.526403E+01, 5.734003E-18 
1.519030E+01, 2.181620E-09 
2.422662E+01, 8.615020E-17 
2.505244E+01, 1.048058E-17 
1.294382E+00, 2.854540E-04 
2.248821E+01, 6.898006E-16 
2.799293E+01, 9.229056E-22 
2.243195E+01, 2.090896E-15 
1.348137E+01, 1.745269E-08 
2.835069E+01, 2.317563E-22 
2.334726E+01, 6.706967E-17 
2.552415E+01, 3.599455E-19 
2.967312E+01, 1.175630E-23 
1.846255E+01, 4.870307E-12 
2.908694E+01, 4.106763E-23 
2.846402E+01, 2.159449E-22 
1.446601E+01, 8.057153E-09 
3.468342E+00, 1.571974E-04 
5.832577E+00, 5.861052E-05 
2.016114E+01, 3.739379E-13 
7.749851E+00, 1.942192E-05 
2.809387E+01, 1.283307E-21 
5.392880E+00, 9.514948E-05 
2.784961E+00, 2.246442E-04 
1.421416E+01, 7.882237E-09 
1.424012E+01, 6.403225E-09 
2.216519E+01, 1.943893E-15 
2.496915E+01, 5.734003E-18 
2.213939E+01, 2.084148E-15 
3.870536E+00, 2.374265E-04 
1.308438E+01, 6.575582E-08 
1.046957E+00, 3.073580E-04 
2.578009E+01, 5.486346E-19 
7.271208E+00, 1.862140E-05 
2.713378E+01, 2.216498E-20 
1.584762E+01, 6.352484E-10 
2.460933E+00, 2.323805E-04 
2.272929E+01, 7.452001E-16 
8.458996E-01, 4.389652E-04 
2.688609E+01, 8.128661E-21 
1.381867E+01, 1.083100E-08 
1.561344E+01, 1.574199E-09 
2.492602E+01, 5.592003E-18 
7.200625E+00, 3.621031E-05 
2.356765E+01, 1.752169E-16 
3.434714E+00, 3.979248E-04 
1.298050E+01, 4.428961E-08 
1.753288E+01, 6.976722E-11 
1.321723E+01, 1.630962E-08 
3.017135E+01, 8.228294E-24 
2.585168E+01, 5.597449E-19 
1.218554E+00, 2.929820E-04 
4.449753E-01, 3.054929E-04 
2.011437E+01, 2.927633E-13 
5.041308E+00, 7.998931E-05 
6.609034E+00, 4.934326E-05 
2.971929E+01, 7.265149E-24 
1.068000E+01, 6.198889E-07 
1.920517E+01, 2.412865E-12 
2.358640E+01, 1.016648E-16 
9.199880E+00, 2.237137E-06 
1.853145E+01, 3.216770E-12 
1.685310E+01, 8.719138E-11 
8.705931E+00, 8.454851E-06 
4.404394E+00, 2.142499E-04 
8.758949E+00, 8.808889E-06 
2.681852E+01, 2.835610E-20 
1.563437E+01, 1.377606E-09 
1.849577E+01, 4.903033E-12 
1.911221E+01, 7.072367E-13 
6.521704E+00, 5.098955E-05 
2.763136E+01, 3.803019E-21 
1.782679E+01, 2.799511E-11 
2.742012E+01, 1.169232E-21 
1.573068E+01, 1.196117E-09 
2.497566E+01, 5.720428E-18 
5.839781E+00, 9.272187E-05 
5.554075E+00, 8.186991E-05 
2.043399E+01, 2.918482E-13 
1.616695E+01, 3.404754E-10 
2.598337E+01, 1.722506E-18 
2.448419E+00, 2.698465E-04 
2.156026E+01, 1.715519E-14 
1.131983E+01, 7.047168E-07 
4.064637E+00, 1.856394E-04 
2.122975E+01, 2.416048E-14 
1.016157E+01, 3.837586E-06 
2.162038E+00, 3.986565E-04 
2.049287E+01, 1.300020E-13 
3.665960E+00, 2.419870E-04 
2.989773E+01, 2.138509E-23 
2.760723E+01, 1.505322E-21 
1.731469E+01, 1.218415E-10 
1.144275E+01, 5.776405E-07 
3.038835E+01, 2.978210E-23 
1.650402E+01, 3.826280E-10 
1.975388E+01, 6.089836E-13 
8.261081E+00, 2.293663E-05 
1.614665E+01, 5.985373E-10 
8.759761E+00, 9.430156E-06 
2.632600E+00, 2.737691E-04 
-1.800851E-01, 2.857065E-04 
2.086236E+01, 3.250177E-14 
6.226925E+00, 5.318866E-05 
2.327785E+01, 3.612148E-16 
9.373365E+00, 2.063361E-06 
1.363265E+01, 3.387421E-08 
1.663209E+01, 1.876737E-10 
2.417072E+01, 3.343248E-17 
1.236057E+01, 1.179067E-07 
2.904236E+01, 7.027387E-23 
5.279036E+00, 5.735902E-05 
7.100679E+00, 4.331424E-05 
1.274733E+00, 3.911176E-04 
1.141916E+01, 3.245082E-07 
1.272888E+01, 6.647354E-08 
1.001837E+00, 3.250228E-04 
2.477230E+01, 8.108383E-18 
2.700178E+01, 7.172151E-21 
1.383033E+01, 4.032345E-08 
9.291579E+00, 6.130349E-06 
1.842053E+01, 5.487252E-12 
2.021327E+00, 2.233706E-04 
2.445523E+01, 3.528886E-17 
2.645386E+01, 9.940804E-20 
1.343985E+01, 1.386682E-08 
4.963300E+00, 1.202698E-04 
2.029573E+01, 1.274365E-13 
5.574200E+00, 5.857974E-05 
2.882230E+01, 2.133664E-22 
2.570843E+01, 8.490618E-19 
4.778988E+00, 1.199355E-04 
1.218796E+01, 2.695921E-07 
1.882200E+01, 6.764645E-12 
1.819487E+01, 1.346528E-11 
2.106505E+01, 4.877665E-14 
1.448126E+01, 9.472816E-09 
3.330950E+00, 3.331278E-04 
9.250689E+00, 1.948111E-06 
2.400809E+01, 2.357962E-17 
3.332723E+00, 1.966504E-04 
6.512982E+00, 4.188836E-05 
2.865695E+01, 3.692440E-22 
9.628994E+00, 4.131911E-06 
2.937378E-01, 5.673798E-04 
2.225731E+01, 2.811658E-15 
1.948256E+01, 6.367584E-13 
2.322996E+01, 3.481451E-16 
1.062151E+01, 8.995473E-07 
1.197472E+01, 3.734005E-07 
4.364994E+00, 9.158163E-05 
6.995568E+00, 3.340631E-05 
2.752944E+01, 1.459240E-21 
9.414185E+00, 6.236030E-06 
1.983091E+01, 1.866306E-13 
2.967819E+01, 1.221058E-23 
1.966171E+01, 3.863311E-13 
2.736913E+01, 2.520135E-21 
1.507882E+01, 2.472393E-09 
2.203695E+01, 8.180263E-15 
1.093635E+01, 4.077734E-07 
1.040614E+01, 1.222051E-06 
1.907772E+01, 1.237707E-12 
7.081896E+00, 2.776611E-05 
1.467266E+01, 6.086797E-09 
1.304059E+01, 4.871075E-08 
9.434726E+00, 4.623345E-06 
2.053787E+01, 9.272945E-14 
5.533948E+00, 7.801393E-05 
2.821374E+01, 2.536604E-22 
2.192627E+01, 6.910992E-15 
7.477226E+00, 3.273077E-05 
2.291925E+01, 5.232956E-16 
7.130077E+00, 4.142678E-05 
2.807742E+01, 2.800051E-22 
2.707361E+01, 1.493450E-20 
2.865730E+01, 2.244054E-22 
8.894692E+00, 8.292613E-06 
2.603849E+01, 3.964014E-19 
3.059368E+00, 2.458095E-04 
2.816539E+01, 4.384139E-22 
4.981737E+00, 1.035436E-04 
2.652408E+01, 8.118016E-20 
8.676439E+00, 1.162069E-05 
1.843127E+01, 5.962387E-12 
7.032859E+00, 3.572390E-05 
4.212045E+00, 1.308579E-04 
2.893916E+01, 1.099208E-22 
2.583326E+01, 3.819440E-19 
2.985693E+01, 1.020210E-23 
1.813219E+01, 1.378157E-11 
2.510252E+01, 6.696477E-18 
1.367658E+01, 1.887580E-08 
1.519986E+01, 1.501307E-09 
1.205258E+01, 5.323249E-07 
6.455867E+00, 4.180274E-05 
2.152514E+01, 1.807824E-14 
1.121647E+01, 7.606870E-07 
1.075936E+01, 1.397509E-06 
5.821763E+00, 7.431945E-05 
2.888069E+00, 4.526425E-04 
1.182353E+01, 2.249645E-07 
2.590920E+01, 5.719119E-19 
2.629535E+00, 1.786326E-04 
2.703417E+01, 3.251890E-20 
2.137357E+01, 4.753696E-14 
5.130985E+00, 1.271158E-04 
2.756166E+01, 7.743104E-21 
8.154560E+00, 6.684144E-06 
1.533013E+01, 1.938226E-09 
2.512308E+01, 2.196598E-18 
2.460978E+01, 8.987123E-18 
1.241729E+01, 1.062591E-07 
1.294253E+01, 7.406655E-08 
1.976568E+01, 6.890527E-13 
1.050837E+01, 7.578717E-07 
1.978559E+01, 5.846965E-13 
2.972910E+01, 1.920002E-23 
8.888236E+00, 9.468790E-06 
2.185599E+00, 3.012566E-04 
1.933708E+01, 2.540369E-12 
6.279404E+00, 4.336586E-05 
1.787867E+01, 1.057764E-11 
1.779436E+01, 1.389894E-11 
2.073726E+01, 6.265667E-14 
1.293668E+01, 6.605104E-08 
4.842908E+00, 8.328646E-05 
2.533807E+01, 1.155909E-18 
1.085639E+01, 6.923921E-07 
6.414842E+00, 8.548864E-05 
8.666298E+00, 1.513931E-05 
1.925615E+00, 3.293385E-04 
1.127849E+01, 7.867835E-07 
2.700770E+01, 5.419493E-20 
2.663401E+01, 2.355605E-20 
5.997967E+00, 5.365731E-05 
6.646280E+00, 5.510291E-05 
2.118869E+01, 2.036898E-14 
1.571688E+01, 7.097370E-10 
3.670592E+00, 1.518552E-04 
5.949064E+00, 4.755318E-05 
1.672102E+00, 3.455465E-04 
1.161483E+01, 3.108800E-07 
2.312005E+01, 3.352449E-16 
1.563547E+01, 1.332132E-09 
2.994900E+01, 4.800004E-24 
9.586401E+00, 6.461519E-06 
7.789969E-01, 5.789932E-04 
9.909334E+00, 1.191298E-06 
1.707380E+00, 3.624647E-04 
9.578501E-01, 3.460928E-04 
8.926134E+00, 4.708869E-06 
1.517081E+01, 1.369943E-09 
2.906082E+00, 3.943428E-04 
7.435250E+00, 2.046148E-05 
3.099313E+00, 2.584421E-04 
2.180232E+00, 1.979804E-04 
6.644066E+00, 7.115844E-05 
8.613385E+00, 1.262752E-05 
9.152340E-01, 3.121998E-04 
2.643673E+01, 9.940804E-20 
4.659087E+00, 1.308223E-04 
2.040410E+01, 4.594879E-14 
4.231524E+00, 2.026151E-04 
3.262932E-01, 4.189842E-04 
8.057936E+00, 1.900189E-05 
3.142582E+00, 2.347504E-04 
3.803568E+00, 2.947031E-04 
7.425592E+00, 2.554512E-05 
2.502588E+01, 2.618424E-18 
1.802417E+01, 2.046345E-11 
4.901005E+00, 9.376577E-05 
9.771518E+00, 3.682513E-06 
1.623085E+01, 3.753434E-10 
4.429029E+00, 1.211709E-04 
1.930349E+01, 1.421950E-12 
2.094264E+01, 9.368259E-14 
2.740859E+01, 3.835173E-21 
6.469421E+00, 3.808341E-05 
2.475824E+01, 8.218845E-18 
2.988926E+01, 1.108494E-23 
1.136617E+01, 5.332394E-07 
2.342177E+01, 1.638401E-16 
2.362006E+00, 2.047741E-04 
9.013321E+00, 8.399875E-06 
3.002004E+01, 5.571398E-24 
6.401293E+00, 1.668047E-05 
2.489733E+01, 6.890024E-18 
2.834580E+01, 4.662871E-22 
2.247483E+01, 7.017367E-16 
1.719069E+01, 9.865229E-11 
3.028264E+01, 1.863588E-23 
9.851524E+00, 3.018355E-06 
2.682758E+01, 2.530869E-20 
2.599497E+01, 1.357745E-18 
1.673521E+01, 2.196901E-10 
